ShipmentID,SPID,PID,GID,Shipdate,Amount,Boxes,Order_Status,Product,Category,Cost_per_box,Geo,Region,Sales_person,Team,Cost,Profit,Margin_pct,Year,Month
S00041345,SP08,P08,G1,2023-11-20,15637.5,1043,Delivered,99% Dark & Pure,Bars,7.73,India,APAC,Lalitchandra Vadali,Delish,8062.39,7575.11,48.44,2023,2023-11
S00041351,SP08,P08,G4,2024-11-14,1575.0,158,Cancelled,99% Dark & Pure,Bars,7.73,New Zealand,APAC,Lalitchandra Vadali,Delish,1221.3400000000001,353.65999999999985,22.45,2024,2024-11
S00041353,SP08,P08,G5,2023-02-27,924.75,93,Delivered,99% Dark & Pure,Bars,7.73,Australia,APAC,Lalitchandra Vadali,Delish,718.89,205.86,22.26,2023,2023-02
S00041358,SP08,P08,G1,2023-07-21,5928.75,396,Delivered,99% Dark & Pure,Bars,7.73,India,APAC,Lalitchandra Vadali,Delish,3061.0800000000004,2867.6699999999996,48.37,2023,2023-07
S00041368,SP08,P08,G5,2024-06-21,537.75,39,Delivered,99% Dark & Pure,Bars,7.73,Australia,APAC,Lalitchandra Vadali,Delish,301.47,236.27999999999997,43.94,2024,2024-06
S00041373,SP08,P08,G1,2024-04-04,8889.75,809,Delivered,99% Dark & Pure,Bars,7.73,India,APAC,Lalitchandra Vadali,Delish,6253.570000000001,2636.1799999999994,29.65,2024,2024-04
S00041375,SP08,P08,G2,2023-11-27,1363.5,91,Delivered,99% Dark & Pure,Bars,7.73,USA,Americas,Lalitchandra Vadali,Delish,703.4300000000001,660.0699999999999,48.41,2023,2023-11
S00041377,SP08,P08,G4,2023-04-18,621.0,42,Delivered,99% Dark & Pure,Bars,7.73,New Zealand,APAC,Lalitchandra Vadali,Delish,324.66,296.34,47.72,2023,2023-04
S00041392,SP08,P08,G4,2023-05-25,778.5,56,Delivered,99% Dark & Pure,Bars,7.73,New Zealand,APAC,Lalitchandra Vadali,Delish,432.88,345.62,44.4,2023,2023-05
S00041395,SP08,P08,G5,2023-08-17,17568.0,1255,Delivered,99% Dark & Pure,Bars,7.73,Australia,APAC,Lalitchandra Vadali,Delish,9701.15,7866.85,44.78,2023,2023-08
S00041398,SP08,P13,G1,2024-10-07,12915.0,1845,Delivered,85% Dark Bars,Bars,10.51,India,APAC,Lalitchandra Vadali,Delish,19390.95,-6475.950000000001,-50.14,2024,2024-10
S00041408,SP08,P13,G5,2023-01-09,729.0,122,Delivered,85% Dark Bars,Bars,10.51,Australia,APAC,Lalitchandra Vadali,Delish,1282.22,-553.22,-75.89,2023,2023-01
S00041414,SP08,P13,G1,2023-03-28,236.25,30,Delivered,85% Dark Bars,Bars,10.51,India,APAC,Lalitchandra Vadali,Delish,315.3,-79.05000000000001,-33.46,2023,2023-03
S00041434,SP08,P13,G4,2025-01-17,16425.0,1494,Shipped,85% Dark Bars,Bars,10.51,New Zealand,APAC,Lalitchandra Vadali,Delish,15701.94,723.0599999999995,4.4,2025,2025-01
S00041435,SP08,P13,G4,2023-04-13,2488.5,208,Delivered,85% Dark Bars,Bars,10.51,New Zealand,APAC,Lalitchandra Vadali,Delish,2186.08,302.4200000000001,12.15,2023,2023-04
S00041438,SP08,P13,G5,2024-09-24,9612.0,801,Delivered,85% Dark Bars,Bars,10.51,Australia,APAC,Lalitchandra Vadali,Delish,8418.51,1193.4899999999998,12.42,2024,2024-09
S00041445,SP08,P13,G2,2024-11-01,8372.25,1047,Delivered,85% Dark Bars,Bars,10.51,USA,Americas,Lalitchandra Vadali,Delish,11003.97,-2631.7199999999993,-31.43,2024,2024-11
S00041446,SP08,P13,G3,2024-10-31,272.25,31,Delivered,85% Dark Bars,Bars,10.51,Canada,Americas,Lalitchandra Vadali,Delish,325.81,-53.56,-19.67,2024,2024-10
S00041455,SP08,P02,G1,2023-11-07,5962.5,398,Delivered,50% Dark Bites,Bites,7.48,India,APAC,Lalitchandra Vadali,Delish,2977.04,2985.46,50.07,2023,2023-11
S00041456,SP08,P02,G1,2024-08-21,8595.0,614,Delivered,50% Dark Bites,Bites,7.48,India,APAC,Lalitchandra Vadali,Delish,4592.72,4002.2799999999997,46.57,2024,2024-08
S00041465,SP08,P02,G5,2024-02-14,4362.75,437,Delivered,50% Dark Bites,Bites,7.48,Australia,APAC,Lalitchandra Vadali,Delish,3268.76,1093.9899999999998,25.08,2024,2024-02
S00041471,SP08,P02,G1,2023-12-26,3678.75,307,Delivered,50% Dark Bites,Bites,7.48,India,APAC,Lalitchandra Vadali,Delish,2296.36,1382.3899999999999,37.58,2023,2023-12
S00041473,SP08,P02,G2,2023-03-20,1237.5,104,Delivered,50% Dark Bites,Bites,7.48,USA,Americas,Lalitchandra Vadali,Delish,777.9200000000001,459.5799999999999,37.14,2023,2023-03
S00041475,SP08,P02,G4,2023-10-12,2637.0,264,Delivered,50% Dark Bites,Bites,7.48,New Zealand,APAC,Lalitchandra Vadali,Delish,1974.72,662.28,25.11,2023,2023-10
S00041497,SP08,P20,G1,2024-09-20,3276.0,298,Delivered,Smooth Silky Salty,Bars,2.76,India,APAC,Lalitchandra Vadali,Delish,822.4799999999999,2453.52,74.89,2024,2024-09
S00041503,SP08,P20,G4,2024-12-27,7931.25,882,Delivered,Smooth Silky Salty,Bars,2.76,New Zealand,APAC,Lalitchandra Vadali,Delish,2434.3199999999997,5496.93,69.31,2024,2024-12
S00041504,SP08,P20,G4,2023-02-23,10212.75,1277,Delivered,Smooth Silky Salty,Bars,2.76,New Zealand,APAC,Lalitchandra Vadali,Delish,3524.5199999999995,6688.2300000000005,65.49,2023,2023-02
S00041507,SP08,P20,G5,2023-02-27,9517.5,1360,Delivered,Smooth Silky Salty,Bars,2.76,Australia,APAC,Lalitchandra Vadali,Delish,3753.6,5763.9,60.56,2023,2023-02
S00041510,SP08,P20,G1,2024-09-19,1192.5,150,Cancelled,Smooth Silky Salty,Bars,2.76,India,APAC,Lalitchandra Vadali,Delish,413.99999999999994,778.5,65.28,2024,2024-09
S00041520,SP08,P20,G5,2023-12-19,240.75,21,Delivered,Smooth Silky Salty,Bars,2.76,Australia,APAC,Lalitchandra Vadali,Delish,57.959999999999994,182.79000000000002,75.93,2023,2023-12
S00041529,SP08,P20,G2,2024-03-18,9666.0,744,Delivered,Smooth Silky Salty,Bars,2.76,USA,Americas,Lalitchandra Vadali,Delish,2053.44,7612.5599999999995,78.76,2024,2024-03
S00041544,SP08,P20,G3,2024-08-16,23670.0,1973,Delivered,Smooth Silky Salty,Bars,2.76,Canada,Americas,Lalitchandra Vadali,Delish,5445.48,18224.52,76.99,2024,2024-08
S00041545,SP08,P20,G4,2023-11-27,7404.75,674,Delivered,Smooth Silky Salty,Bars,2.76,New Zealand,APAC,Lalitchandra Vadali,Delish,1860.2399999999998,5544.51,74.88,2023,2023-11
S00041572,SP08,P09,G3,2023-11-17,4261.5,214,Delivered,Orange Choco,Bars,3.68,Canada,Americas,Lalitchandra Vadali,Delish,787.52,3473.98,81.52,2023,2023-11
S00041575,SP08,P09,G4,2024-07-08,7391.25,493,Delivered,Orange Choco,Bars,3.68,New Zealand,APAC,Lalitchandra Vadali,Delish,1814.24,5577.01,75.45,2024,2024-07
S00041576,SP08,P09,G5,2023-11-20,38.25,3,Delivered,Orange Choco,Bars,3.68,Australia,APAC,Lalitchandra Vadali,Delish,11.040000000000001,27.21,71.14,2023,2023-11
S00041579,SP08,P09,G6,2023-12-06,7506.0,537,Delivered,Orange Choco,Bars,3.68,UK,Europe,Lalitchandra Vadali,Delish,1976.16,5529.84,73.67,2023,2023-12
S00041580,SP08,P09,G1,2024-07-25,3676.5,184,Delivered,Orange Choco,Bars,3.68,India,APAC,Lalitchandra Vadali,Delish,677.12,2999.38,81.58,2024,2024-07
S00041600,SP08,P09,G3,2023-02-15,7024.5,391,Delivered,Orange Choco,Bars,3.68,Canada,Americas,Lalitchandra Vadali,Delish,1438.88,5585.62,79.52,2023,2023-02
S00041603,SP08,P09,G4,2024-08-16,1293.75,72,Delivered,Orange Choco,Bars,3.68,New Zealand,APAC,Lalitchandra Vadali,Delish,264.96000000000004,1028.79,79.52,2024,2024-08
S00041605,SP08,P09,G5,2025-02-06,5865.75,309,Shipped,Orange Choco,Bars,3.68,Australia,APAC,Lalitchandra Vadali,Delish,1137.1200000000001,4728.63,80.61,2025,2025-02
S00041611,SP08,P09,G1,2024-10-30,2232.0,132,Delivered,Orange Choco,Bars,3.68,India,APAC,Lalitchandra Vadali,Delish,485.76000000000005,1746.24,78.24,2024,2024-10
S00041627,SP08,P18,G2,2023-01-30,3789.0,181,Delivered,Manuka Honey Choco,Other,6.8,USA,Americas,Lalitchandra Vadali,Delish,1230.8,2558.2,67.52,2023,2023-01
S00041632,SP08,P18,G5,2023-11-24,4756.5,207,Delivered,Manuka Honey Choco,Other,6.8,Australia,APAC,Lalitchandra Vadali,Delish,1407.6,3348.9,70.41,2023,2023-11
S00041644,SP08,P18,G4,2024-07-04,7096.5,323,Delivered,Manuka Honey Choco,Other,6.8,New Zealand,APAC,Lalitchandra Vadali,Delish,2196.4,4900.1,69.05,2024,2024-07
S00041665,SP08,P14,G1,2023-11-03,2886.75,126,Delivered,White Choc,Other,6.43,India,APAC,Lalitchandra Vadali,Delish,810.18,2076.57,71.93,2023,2023-11
S00041666,SP08,P14,G1,2023-11-03,4914.0,197,Delivered,White Choc,Other,6.43,India,APAC,Lalitchandra Vadali,Delish,1266.71,3647.29,74.22,2023,2023-11
S00041675,SP08,P14,G5,2024-03-28,9508.5,433,Delivered,White Choc,Other,6.43,Australia,APAC,Lalitchandra Vadali,Delish,2784.19,6724.3099999999995,70.72,2024,2024-03
S00041677,SP08,P14,G6,2023-06-22,4734.0,206,Delivered,White Choc,Other,6.43,UK,Europe,Lalitchandra Vadali,Delish,1324.58,3409.42,72.02,2023,2023-06
S00041681,SP08,P14,G1,2023-02-21,12703.5,578,Delivered,White Choc,Other,6.43,India,APAC,Lalitchandra Vadali,Delish,3716.54,8986.96,70.74,2023,2023-02
S00041684,SP08,P14,G3,2025-02-06,3874.5,144,Shipped,White Choc,Other,6.43,Canada,Americas,Lalitchandra Vadali,Delish,925.92,2948.58,76.1,2025,2025-02
S00041688,SP08,P14,G5,2024-04-29,3172.5,114,Delivered,White Choc,Other,6.43,Australia,APAC,Lalitchandra Vadali,Delish,733.02,2439.48,76.89,2024,2024-04
S00041693,SP08,P14,G1,2024-02-27,2983.5,120,Delivered,White Choc,Other,6.43,India,APAC,Lalitchandra Vadali,Delish,771.5999999999999,2211.9,74.14,2024,2024-02
S00041696,SP08,P14,G2,2023-05-10,4572.0,183,Delivered,White Choc,Other,6.43,USA,Americas,Lalitchandra Vadali,Delish,1176.69,3395.31,74.26,2023,2023-05
S00041698,SP08,P14,G3,2024-08-28,9992.25,400,Delivered,White Choc,Other,6.43,Canada,Americas,Lalitchandra Vadali,Delish,2572.0,7420.25,74.26,2024,2024-08
S00041703,SP08,P14,G5,2023-04-24,6639.75,266,Delivered,White Choc,Other,6.43,Australia,APAC,Lalitchandra Vadali,Delish,1710.3799999999999,4929.37,74.24,2023,2023-04
S00041711,SP08,P14,G2,2023-12-18,10401.75,386,Delivered,White Choc,Other,6.43,USA,Americas,Lalitchandra Vadali,Delish,2481.98,7919.77,76.14,2023,2023-12
S00041755,SP08,P01,G4,2023-09-27,10082.25,481,Delivered,Milk Bars,Bars,5.26,New Zealand,APAC,Lalitchandra Vadali,Delish,2530.06,7552.1900000000005,74.91,2023,2023-09
S00041764,SP08,P01,G1,2023-10-26,6635.25,302,Delivered,Milk Bars,Bars,5.26,India,APAC,Lalitchandra Vadali,Delish,1588.52,5046.73,76.06,2023,2023-10
S00041765,SP08,P01,G1,2024-05-07,2738.25,131,Delivered,Milk Bars,Bars,5.26,India,APAC,Lalitchandra Vadali,Delish,689.06,2049.19,74.84,2024,2024-05
S00041766,SP08,P01,G2,2024-04-22,6070.5,253,Delivered,Milk Bars,Bars,5.26,USA,Americas,Lalitchandra Vadali,Delish,1330.78,4739.72,78.08,2024,2024-04
S00041772,SP08,P01,G5,2023-05-19,5665.5,247,Delivered,Milk Bars,Bars,5.26,Australia,APAC,Lalitchandra Vadali,Delish,1299.22,4366.28,77.07,2023,2023-05
S00041778,SP08,P06,G1,2023-05-19,4952.25,551,Delivered,Eclairs,Bites,6.31,India,APAC,Lalitchandra Vadali,Delish,3476.81,1475.44,29.79,2023,2023-05
S00041793,SP08,P06,G1,2024-02-22,13230.0,1323,Delivered,Eclairs,Bites,6.31,India,APAC,Lalitchandra Vadali,Delish,8348.13,4881.870000000001,36.9,2024,2024-02
S00041796,SP08,P06,G3,2023-10-26,6540.75,468,Delivered,Eclairs,Bites,6.31,Canada,Americas,Lalitchandra Vadali,Delish,2953.08,3587.67,54.85,2023,2023-10
S00041799,SP08,P06,G4,2024-12-17,4880.25,376,Delivered,Eclairs,Bites,6.31,New Zealand,APAC,Lalitchandra Vadali,Delish,2372.56,2507.69,51.38,2024,2024-12
S00041804,SP08,P06,G1,2025-01-27,11605.5,1161,Shipped,Eclairs,Bites,6.31,India,APAC,Lalitchandra Vadali,Delish,7325.91,4279.59,36.88,2025,2025-01
S00041811,SP08,P06,G4,2023-01-19,1860.75,233,Delivered,Eclairs,Bites,6.31,New Zealand,APAC,Lalitchandra Vadali,Delish,1470.23,390.52,20.99,2023,2023-01
S00041812,SP08,P06,G4,2024-01-04,10676.25,890,Delivered,Eclairs,Bites,6.31,New Zealand,APAC,Lalitchandra Vadali,Delish,5615.9,5060.35,47.4,2024,2024-01
S00041817,SP08,P06,G6,2024-01-31,13362.75,1909,Delivered,Eclairs,Bites,6.31,UK,Europe,Lalitchandra Vadali,Delish,12045.789999999999,1316.960000000001,9.86,2024,2024-01
S00041821,SP08,P06,G1,2024-01-03,9789.75,1399,Delivered,Eclairs,Bites,6.31,India,APAC,Lalitchandra Vadali,Delish,8827.689999999999,962.0600000000013,9.83,2024,2024-01
S00041826,SP08,P06,G4,2023-01-06,21300.75,1937,Delivered,Eclairs,Bites,6.31,New Zealand,APAC,Lalitchandra Vadali,Delish,12222.47,9078.28,42.62,2023,2023-01
S00041830,SP08,P06,G5,2024-04-24,4547.25,325,Delivered,Eclairs,Bites,6.31,Australia,APAC,Lalitchandra Vadali,Delish,2050.75,2496.5,54.9,2024,2024-04
S00041833,SP08,P19,G1,2024-12-13,13916.25,557,Delivered,70% Dark Bites,Bites,5.04,India,APAC,Lalitchandra Vadali,Delish,2807.28,11108.97,79.83,2024,2024-12
S00041841,SP08,P19,G4,2025-01-10,2238.75,112,Shipped,70% Dark Bites,Bites,5.04,New Zealand,APAC,Lalitchandra Vadali,Delish,564.48,1674.27,74.79,2025,2025-01
S00041843,SP08,P19,G5,2025-02-27,1899.0,91,Cancelled,70% Dark Bites,Bites,5.04,Australia,APAC,Lalitchandra Vadali,Delish,458.64,1440.3600000000001,75.85,2025,2025-02
S00041846,SP08,P19,G1,2023-10-12,8520.75,356,Delivered,70% Dark Bites,Bites,5.04,India,APAC,Lalitchandra Vadali,Delish,1794.24,6726.51,78.94,2023,2023-10
S00041848,SP08,P19,G1,2023-11-27,10811.25,515,Delivered,70% Dark Bites,Bites,5.04,India,APAC,Lalitchandra Vadali,Delish,2595.6,8215.65,75.99,2023,2023-11
S00041857,SP08,P19,G5,2024-10-11,9324.0,389,Delivered,70% Dark Bites,Bites,5.04,Australia,APAC,Lalitchandra Vadali,Delish,1960.56,7363.4400000000005,78.97,2024,2024-10
S00041862,SP08,P19,G1,2024-12-31,1332.0,58,Delivered,70% Dark Bites,Bites,5.04,India,APAC,Lalitchandra Vadali,Delish,292.32,1039.68,78.05,2024,2024-12
S00041864,SP08,P19,G2,2024-01-31,5377.5,207,Delivered,70% Dark Bites,Bites,5.04,USA,Americas,Lalitchandra Vadali,Delish,1043.28,4334.22,80.6,2024,2024-01
S00041865,SP08,P19,G2,2024-09-12,3978.0,160,Delivered,70% Dark Bites,Bites,5.04,USA,Americas,Lalitchandra Vadali,Delish,806.4,3171.6,79.73,2024,2024-09
S00041867,SP08,P19,G4,2024-06-03,10820.25,471,Delivered,70% Dark Bites,Bites,5.04,New Zealand,APAC,Lalitchandra Vadali,Delish,2373.84,8446.41,78.06,2024,2024-06
S00041870,SP08,P19,G5,2023-01-26,3368.25,154,Delivered,70% Dark Bites,Bites,5.04,Australia,APAC,Lalitchandra Vadali,Delish,776.16,2592.09,76.96,2023,2023-01
S00041876,SP08,P19,G1,2023-05-31,483.75,21,Delivered,70% Dark Bites,Bites,5.04,India,APAC,Lalitchandra Vadali,Delish,105.84,377.90999999999997,78.12,2023,2023-05
S00041893,SP08,P19,G2,2024-12-16,6950.25,331,Delivered,70% Dark Bites,Bites,5.04,USA,Americas,Lalitchandra Vadali,Delish,1668.24,5282.01,76.0,2024,2024-12
S00041894,SP08,P19,G3,2024-11-18,5697.0,220,Delivered,70% Dark Bites,Bites,5.04,Canada,Americas,Lalitchandra Vadali,Delish,1108.8,4588.2,80.54,2024,2024-11
S00041900,SP08,P19,G5,2024-02-28,5404.5,217,Delivered,70% Dark Bites,Bites,5.04,Australia,APAC,Lalitchandra Vadali,Delish,1093.68,4310.82,79.76,2024,2024-02
S00041902,SP08,P15,G1,2023-10-26,1298.25,82,Delivered,Baker's Choco Chips,Bars,12.41,India,APAC,Lalitchandra Vadali,Delish,1017.62,280.63,21.62,2023,2023-10
S00041908,SP08,P15,G3,2024-01-24,2668.5,267,Delivered,Baker's Choco Chips,Bars,12.41,Canada,Americas,Lalitchandra Vadali,Delish,3313.4700000000003,-644.9700000000003,-24.17,2024,2024-01
S00041923,SP08,P15,G4,2025-02-05,5829.75,486,Cancelled,Baker's Choco Chips,Bars,12.41,New Zealand,APAC,Lalitchandra Vadali,Delish,6031.26,-201.51000000000022,-3.46,2025,2025-02
S00041930,SP08,P15,G1,2023-08-09,4722.75,525,Delivered,Baker's Choco Chips,Bars,12.41,India,APAC,Lalitchandra Vadali,Delish,6515.25,-1792.5,-37.95,2023,2023-08
S00041931,SP08,P15,G1,2024-09-13,1903.5,147,Delivered,Baker's Choco Chips,Bars,12.41,India,APAC,Lalitchandra Vadali,Delish,1824.27,79.23000000000002,4.16,2024,2024-09
S00041941,SP08,P15,G5,2023-11-13,11157.75,1116,Delivered,Baker's Choco Chips,Bars,12.41,Australia,APAC,Lalitchandra Vadali,Delish,13849.56,-2691.8099999999995,-24.13,2023,2023-11
S00041953,SP08,P15,G4,2023-10-04,5172.75,518,Delivered,Baker's Choco Chips,Bars,12.41,New Zealand,APAC,Lalitchandra Vadali,Delish,6428.38,-1255.63,-24.27,2023,2023-10
S00041954,SP08,P15,G5,2023-07-06,6486.75,406,Delivered,Baker's Choco Chips,Bars,12.41,Australia,APAC,Lalitchandra Vadali,Delish,5038.46,1448.29,22.33,2023,2023-07
S00041964,SP08,P15,G3,2025-01-30,6923.25,770,Shipped,Baker's Choco Chips,Bars,12.41,Canada,Americas,Lalitchandra Vadali,Delish,9555.7,-2632.4500000000007,-38.02,2025,2025-01
S00041974,SP08,P11,G1,2023-10-05,6858.0,572,Delivered,After Nines,Bites,10.23,India,APAC,Lalitchandra Vadali,Delish,5851.56,1006.4399999999996,14.68,2023,2023-10
S00041977,SP08,P11,G2,2023-12-12,4025.25,448,Delivered,After Nines,Bites,10.23,USA,Americas,Lalitchandra Vadali,Delish,4583.04,-557.79,-13.86,2023,2023-12
S00041986,SP08,P11,G1,2024-12-24,7773.75,707,Delivered,After Nines,Bites,10.23,India,APAC,Lalitchandra Vadali,Delish,7232.610000000001,541.1399999999994,6.96,2024,2024-12
S00041989,SP08,P11,G1,2023-07-05,6338.25,577,Delivered,After Nines,Bites,10.23,India,APAC,Lalitchandra Vadali,Delish,5902.71,435.53999999999996,6.87,2023,2023-07
S00042005,SP08,P11,G2,2023-12-13,4830.75,691,Delivered,After Nines,Bites,10.23,USA,Americas,Lalitchandra Vadali,Delish,7068.93,-2238.1800000000003,-46.33,2023,2023-12
S00042010,SP08,P11,G5,2023-11-24,2209.5,170,Delivered,After Nines,Bites,10.23,Australia,APAC,Lalitchandra Vadali,Delish,1739.1000000000001,470.39999999999986,21.29,2023,2023-11
S00042041,SP08,P10,G6,2025-01-31,3719.25,310,Shipped,Spicy Special Slims,Bites,8.22,UK,Europe,Lalitchandra Vadali,Delish,2548.2000000000003,1171.0499999999997,31.49,2025,2025-01
S00042052,SP08,P10,G5,2023-08-11,8167.5,454,Delivered,Spicy Special Slims,Bites,8.22,Australia,APAC,Lalitchandra Vadali,Delish,3731.88,4435.62,54.31,2023,2023-08
S00042053,SP08,P10,G5,2023-11-20,5634.0,313,Delivered,Spicy Special Slims,Bites,8.22,Australia,APAC,Lalitchandra Vadali,Delish,2572.86,3061.14,54.33,2023,2023-11
S00042060,SP08,P10,G2,2024-11-05,4824.0,345,Delivered,Spicy Special Slims,Bites,8.22,USA,Americas,Lalitchandra Vadali,Delish,2835.9,1988.1,41.21,2024,2024-11
S00042071,SP08,P04,G1,2023-02-09,6372.0,228,Delivered,Raspberry Choco,Bars,3.85,India,APAC,Lalitchandra Vadali,Delish,877.8000000000001,5494.2,86.22,2023,2023-02
S00042076,SP08,P04,G3,2024-11-26,2344.5,81,Delivered,Raspberry Choco,Bars,3.85,Canada,Americas,Lalitchandra Vadali,Delish,311.85,2032.65,86.7,2024,2024-11
S00042077,SP08,P04,G4,2023-05-26,6988.5,250,Delivered,Raspberry Choco,Bars,3.85,New Zealand,APAC,Lalitchandra Vadali,Delish,962.5,6026.0,86.23,2023,2023-05
S00042096,SP08,P04,G5,2024-07-09,4567.5,170,Delivered,Raspberry Choco,Bars,3.85,Australia,APAC,Lalitchandra Vadali,Delish,654.5,3913.0,85.67,2024,2024-07
S00042107,SP08,P04,G4,2023-08-23,5397.75,246,Delivered,Raspberry Choco,Bars,3.85,New Zealand,APAC,Lalitchandra Vadali,Delish,947.1,4450.65,82.45,2023,2023-08
S00042110,SP08,P04,G5,2024-09-16,7935.75,331,Delivered,Raspberry Choco,Bars,3.85,Australia,APAC,Lalitchandra Vadali,Delish,1274.3500000000001,6661.4,83.94,2024,2024-09
S00042115,SP08,P04,G1,2024-06-05,6608.25,245,Delivered,Raspberry Choco,Bars,3.85,India,APAC,Lalitchandra Vadali,Delish,943.25,5665.0,85.73,2024,2024-06
S00042117,SP08,P04,G2,2024-12-02,5116.5,233,Delivered,Raspberry Choco,Bars,3.85,USA,Americas,Lalitchandra Vadali,Delish,897.0500000000001,4219.45,82.47,2024,2024-12
S00042128,SP08,P16,G1,2023-11-16,9456.75,473,Delivered,Organic Choco Syrup,Other,9.57,India,APAC,Lalitchandra Vadali,Delish,4526.610000000001,4930.139999999999,52.13,2023,2023-11
S00042130,SP08,P16,G2,2023-07-25,7447.5,287,Delivered,Organic Choco Syrup,Other,9.57,USA,Americas,Lalitchandra Vadali,Delish,2746.59,4700.91,63.12,2023,2023-07
S00042140,SP08,P16,G1,2023-02-22,7112.25,264,Delivered,Organic Choco Syrup,Other,9.57,India,APAC,Lalitchandra Vadali,Delish,2526.48,4585.77,64.48,2023,2023-02
S00042148,SP08,P16,G4,2024-10-01,12613.5,601,Delivered,Organic Choco Syrup,Other,9.57,New Zealand,APAC,Lalitchandra Vadali,Delish,5751.570000000001,6861.929999999999,54.4,2024,2024-10
S00042155,SP08,P16,G1,2024-10-17,3361.5,130,Delivered,Organic Choco Syrup,Other,9.57,India,APAC,Lalitchandra Vadali,Delish,1244.1000000000001,2117.3999999999996,62.99,2024,2024-10
S00042165,SP08,P16,G5,2024-10-23,4135.5,180,Delivered,Organic Choco Syrup,Other,9.57,Australia,APAC,Lalitchandra Vadali,Delish,1722.6000000000001,2412.8999999999996,58.35,2024,2024-10
S00042172,SP08,P16,G2,2024-02-21,2952.0,123,Delivered,Organic Choco Syrup,Other,9.57,USA,Americas,Lalitchandra Vadali,Delish,1177.1100000000001,1774.8899999999999,60.12,2024,2024-02
S00042174,SP08,P16,G3,2023-12-01,6797.25,296,Delivered,Organic Choco Syrup,Other,9.57,Canada,Americas,Lalitchandra Vadali,Delish,2832.7200000000003,3964.5299999999997,58.33,2023,2023-12
S00042182,SP08,P16,G1,2024-06-24,173.25,7,Delivered,Organic Choco Syrup,Other,9.57,India,APAC,Lalitchandra Vadali,Delish,66.99000000000001,106.25999999999999,61.33,2024,2024-06
S00042184,SP08,P16,G1,2023-12-22,3404.25,163,Delivered,Organic Choco Syrup,Other,9.57,India,APAC,Lalitchandra Vadali,Delish,1559.91,1844.34,54.18,2023,2023-12
S00042186,SP08,P16,G2,2024-11-07,4155.75,154,Delivered,Organic Choco Syrup,Other,9.57,USA,Americas,Lalitchandra Vadali,Delish,1473.78,2681.9700000000003,64.54,2024,2024-11
S00042194,SP08,P16,G5,2024-03-15,123.75,6,Delivered,Organic Choco Syrup,Other,9.57,Australia,APAC,Lalitchandra Vadali,Delish,57.42,66.33,53.6,2024,2024-03
S00042202,SP08,P16,G3,2024-08-22,135.0,7,Delivered,Organic Choco Syrup,Other,9.57,Canada,Americas,Lalitchandra Vadali,Delish,66.99000000000001,68.00999999999999,50.38,2024,2024-08
S00042216,SP08,P16,G3,2023-01-30,3908.25,196,Delivered,Organic Choco Syrup,Other,9.57,Canada,Americas,Lalitchandra Vadali,Delish,1875.72,2032.53,52.01,2023,2023-01
S00042217,SP08,P16,G4,2023-06-13,7193.25,300,Delivered,Organic Choco Syrup,Other,9.57,New Zealand,APAC,Lalitchandra Vadali,Delish,2871.0,4322.25,60.09,2023,2023-06
S00042229,SP08,P21,G2,2024-11-07,6675.75,418,Delivered,Choco Coated Almonds,Bites,3.32,USA,Americas,Lalitchandra Vadali,Delish,1387.76,5287.99,79.21,2024,2024-11
S00042231,SP08,P21,G4,2024-02-07,6230.25,284,Delivered,Choco Coated Almonds,Bites,3.32,New Zealand,APAC,Lalitchandra Vadali,Delish,942.88,5287.37,84.87,2024,2024-02
S00042234,SP08,P21,G5,2025-01-08,9940.5,622,Shipped,Choco Coated Almonds,Bites,3.32,Australia,APAC,Lalitchandra Vadali,Delish,2065.04,7875.46,79.23,2025,2025-01
S00042235,SP08,P21,G5,2023-11-24,3935.25,172,Delivered,Choco Coated Almonds,Bites,3.32,Australia,APAC,Lalitchandra Vadali,Delish,571.04,3364.21,85.49,2023,2023-11
S00042240,SP08,P21,G1,2023-07-11,4756.5,265,Delivered,Choco Coated Almonds,Bites,3.32,India,APAC,Lalitchandra Vadali,Delish,879.8,3876.7,81.5,2023,2023-07
S00042247,SP08,P21,G4,2023-03-30,8919.0,496,Delivered,Choco Coated Almonds,Bites,3.32,New Zealand,APAC,Lalitchandra Vadali,Delish,1646.72,7272.28,81.54,2023,2023-03
S00042262,SP08,P21,G5,2023-05-17,3559.5,162,Delivered,Choco Coated Almonds,Bites,3.32,Australia,APAC,Lalitchandra Vadali,Delish,537.8399999999999,3021.66,84.89,2023,2023-05
